x,y,T
0.0447236,0.0527273,294.623
0.0452261,0.0527273,294.631
0.0457286,0.0527273,294.639
0.0462312,0.0527273,294.645
0.0467337,0.0527273,294.651
0.0472362,0.0527273,294.656
0.0477387,0.0527273,294.66
0.0482412,0.0527273,294.663
0.0487437,0.0527273,294.665
0.0492462,0.0527273,294.667
0.0497487,0.0527273,294.667
0.0502513,0.0527273,294.667
0.0507538,0.0527273,294.666
0.0512563,0.0527273,294.663
0.0517588,0.0527273,294.66
0.0522613,0.0527273,294.656
0.0527638,0.0527273,294.652
0.0532663,0.0527273,294.646
0.0537688,0.0527273,294.64
0.0542714,0.0527273,294.632
0.0547739,0.0527273,294.624
0.0552764,0.0527273,294.615
0.0557789,0.0527273,294.605
0.0562814,0.0527273,294.595
0.0567839,0.0527273,294.583
0.0572864,0.0527273,294.571
0.0577889,0.0527273,294.558
0.0582915,0.0527273,294.545
0.058794,0.0527273,294.53
0.0592965,0.0527273,294.515
0.059799,0.0527273,294.5
0.0603015,0.0527273,294.483
0.060804,0.0527273,294.466
0.0613065,0.0527273,294.449
0.061809,0.0527273,294.431
0.0623116,0.0527273,294.412
0.0628141,0.0527273,294.393
0.0633166,0.0527273,294.373
0.0638191,0.0527273,294.353
0.0643216,0.0527273,294.333
0.0648241,0.0527273,294.312
0.0653266,0.0527273,294.291
0.0658291,0.0527273,294.269
0.0663317,0.0527273,294.248
0.0668342,0.0527273,294.226
0.0673367,0.0527273,294.204
0.0678392,0.0527273,294.182
0.0683417,0.0527273,294.159
0.0688442,0.0527273,294.137
0.0693467,0.0527273,294.115
0.0698492,0.0527273,294.092
0.0703518,0.0527273,294.07
0.0708543,0.0527273,294.048
0.0713568,0.0527273,294.025
0.0718593,0.0527273,294.003
0.0723618,0.0527273,293.981
0.0728643,0.0527273,293.96
0.0733668,0.0527273,293.938
0.0738693,0.0527273,293.917
0.0743719,0.0527273,293.896
0.0748744,0.0527273,293.875
0.0753769,0.0527273,293.855
0.0758794,0.0527273,293.835
0.0763819,0.0527273,293.815
0.0768844,0.0527273,293.795
0.0773869,0.0527273,293.776
0.0778894,0.0527273,293.758
0.078392,0.0527273,293.739
0.0788945,0.0527273,293.721
0.079397,0.0527273,293.704
0.0798995,0.0527273,293.687
0.080402,0.0527273,293.67
0.0809045,0.0527273,293.654
0.081407,0.0527273,293.638
0.0819095,0.0527273,293.623
0.0824121,0.0527273,293.608
0.0829146,0.0527273,293.593
0.0834171,0.0527273,293.579
0.0839196,0.0527273,293.565
0.0844221,0.0527273,293.552
0.0849246,0.0527273,293.539
0.0854271,0.0527273,293.527
0.0859296,0.0527273,293.515
0.0864322,0.0527273,293.503
0.0869347,0.0527273,293.492
0.0874372,0.0527273,293.482
0.0879397,0.0527273,293.472
0.0884422,0.0527273,293.462
0.0889447,0.0527273,293.453
0.0894472,0.0527273,293.444
0.0899497,0.0527273,293.435
0.0904523,0.0527273,293.427
0.0909548,0.0527273,293.42
0.0914573,0.0527273,293.412
0.0919598,0.0527273,293.406
0.0924623,0.0527273,293.399
0.0929648,0.0527273,293.393
0.0934673,0.0527273,293.388
0.0939698,0.0527273,293.383
0.0944724,0.0527273,293.378
0.0949749,0.0527273,293.373
0.0954774,0.0527273,293.369
0.0959799,0.0527273,293.366
0.0964824,0.0527273,293.363
0.0969849,0.0527273,293.36
0.0974874,0.0527273,293.357
0.0979899,0.0527273,293.355
0.0984925,0.0527273,293.354
0.098995,0.0527273,293.353
0.0994975,0.0527273,293.352
0.1,0.0527273,293.351
0,0.0533333,293.355
0.000502513,0.0533333,293.355
0.00100503,0.0533333,293.356
0.00150754,0.0533333,293.357
0.00201005,0.0533333,293.359
0.00251256,0.0533333,293.361
0.00301508,0.0533333,293.364
0.00351759,0.0533333,293.367
0.0040201,0.0533333,293.37
0.00452261,0.0533333,293.374
0.00502513,0.0533333,293.378
0.00552764,0.0533333,293.382
0.00603015,0.0533333,293.387
0.00653266,0.0533333,293.392
0.00703518,0.0533333,293.398
0.00753769,0.0533333,293.404
0.0080402,0.0533333,293.41
0.00854271,0.0533333,293.417
0.00904523,0.0533333,293.425
0.00954774,0.0533333,293.432
0.0100503,0.0533333,293.44
0.0105528,0.0533333,293.449
0.0110553,0.0533333,293.458
0.0115578,0.0533333,293.467
0.0120603,0.0533333,293.477
0.0125628,0.0533333,293.487
0.0130653,0.0533333,293.498
0.0135678,0.0533333,293.509
0.0140704,0.0533333,293.521
0.0145729,0.0533333,293.533
0.0150754,0.0533333,293.545
0.0155779,0.0533333,293.558
0.0160804,0.0533333,293.571
0.0165829,0.0533333,293.585
0.0170854,0.0533333,293.599
0.0175879,0.0533333,293.614
0.0180905,0.0533333,293.629
0.018593,0.0533333,293.644
0.0190955,0.0533333,293.66
0.019598,0.0533333,293.676
0.0201005,0.0533333,293.693
0.020603,0.0533333,293.71
0.0211055,0.0533333,293.727
0.021608,0.0533333,293.745
0.0221106,0.0533333,293.763
0.0226131,0.0533333,293.782
0.0231156,0.0533333,293.801
0.0236181,0.0533333,293.82
0.0241206,0.0533333,293.839
0.0246231,0.0533333,293.859
0.0251256,0.0533333,293.879
0.0256281,0.0533333,293.9
0.0261307,0.0533333,293.92
0.0266332,0.0533333,293.941
0.0271357,0.0533333,293.962
0.0276382,0.0533333,293.983
0.0281407,0.0533333,294.005
0.0286432,0.0533333,294.026
0.0291457,0.0533333,294.048
0.0296482,0.0533333,294.07
0.0301508,0.0533333,294.091
0.0306533,0.0533333,294.113
0.0311558,0.0533333,294.134
0.0316583,0.0533333,294.156
0.0321608,0.0533333,294.178
0.0326633,0.0533333,294.199
0.0331658,0.0533333,294.22
0.0336683,0.0533333,294.241
0.0341709,0.0533333,294.262
0.0346734,0.0533333,294.282
0.0351759,0.0533333,294.302
0.0356784,0.0533333,294.322
0.0361809,0.0533333,294.341
0.0366834,0.0533333,294.36
0.0371859,0.0533333,294.379
0.0376884,0.0533333,294.397
0.038191,0.0533333,294.415
0.0386935,0.0533333,294.432
0.039196,0.0533333,294.448
0.0396985,0.0533333,294.464
0.040201,0.0533333,294.479
0.0407035,0.0533333,294.494
0.041206,0.0533333,294.508
0.0417085,0.0533333,294.521
0.0422111,0.0533333,294.534
0.0427136,0.0533333,294.545
0.0432161,0.0533333,294.556
0.0437186,0.0533333,294.567
0.0442211,0.0533333,294.576
0.0447236,0.0533333,294.585
0.0452261,0.0533333,294.593
0.0457286,0.0533333,294.6
0.0462312,0.0533333,294.607
0.0467337,0.0533333,294.612
0.0472362,0.0533333,294.617
0.0477387,0.0533333,294.621
0.0482412,0.0533333,294.624
0.0487437,0.0533333,294.626
0.0492462,0.0533333,294.627
0.0497487,0.0533333,294.628
0.0502513,0.0533333,294.627
0.0507538,0.0533333,294.626
0.0512563,0.0533333,294.624
0.0517588,0.0533333,294.621
0.0522613,0.0533333,294.617
0.0527638,0.0533333,294.613
0.0532663,0.0533333,294.607
0.0537688,0.0533333,294.601
0.0542714,0.0533333,294.594
0.0547739,0.0533333,294.586
0.0552764,0.0533333,294.578
0.0557789,0.0533333,294.568
0.0562814,0.0533333,294.558
0.0567839,0.0533333,294.547
0.0572864,0.0533333,294.535
0.0577889,0.0533333,294.523
0.0582915,0.0533333,294.509
0.058794,0.0533333,294.496
0.0592965,0.0533333,294.481
0.059799,0.0533333,294.466
0.0603015,0.0533333,294.45
0.060804,0.0533333,294.434
0.0613065,0.0533333,294.417
0.061809,0.0533333,294.399
0.0623116,0.0533333,294.381
0.0628141,0.0533333,294.363
0.0633166,0.0533333,294.344
0.0638191,0.0533333,294.325
0.0643216,0.0533333,294.305
0.0648241,0.0533333,294.285
0.0653266,0.0533333,294.265
0.0658291,0.0533333,294.244
0.0663317,0.0533333,294.223
0.0668342,0.0533333,294.202
0.0673367,0.0533333,294.181
0.0678392,0.0533333,294.159
0.0683417,0.0533333,294.138
0.0688442,0.0533333,294.116
0.0693467,0.0533333,294.094
0.0698492,0.0533333,294.073
0.0703518,0.0533333,294.051
0.0708543,0.0533333,294.029
0.0713568,0.0533333,294.008
0.0718593,0.0533333,293.987
0.0723618,0.0533333,293.965
0.0728643,0.0533333,293.944
0.0733668,0.0533333,293.924
0.0738693,0.0533333,293.903
0.0743719,0.0533333,293.882
0.0748744,0.0533333,293.862
0.0753769,0.0533333,293.842
0.0758794,0.0533333,293.823
0.0763819,0.0533333,293.804
0.0768844,0.0533333,293.785
0.0773869,0.0533333,293.766
0.0778894,0.0533333,293.748
0.078392,0.0533333,293.73
0.0788945,0.0533333,293.713
0.079397,0.0533333,293.695
0.0798995,0.0533333,293.679
0.080402,0.0533333,293.662
0.0809045,0.0533333,293.647
0.081407,0.0533333,293.631
0.0819095,0.0533333,293.616
0.0824121,0.0533333,293.601
0.0829146,0.0533333,293.587
0.0834171,0.0533333,293.573
0.0839196,0.0533333,293.56
0.0844221,0.0533333,293.547
0.0849246,0.0533333,293.534
0.0854271,0.0533333,293.522
0.0859296,0.0533333,293.511
0.0864322,0.0533333,293.499
0.0869347,0.0533333,293.488
0.0874372,0.0533333,293.478
0.0879397,0.0533333,293.468
0.0884422,0.0533333,293.458
0.0889447,0.0533333,293.449
0.0894472,0.0533333,293.441
0.0899497,0.0533333,293.432
0.0904523,0.0533333,293.424
0.0909548,0.0533333,293.417
0.0914573,0.0533333,293.41
0.0919598,0.0533333,293.403
0.0924623,0.0533333,293.397
0.0929648,0.0533333,293.391
0.0934673,0.0533333,293.385
0.0939698,0.0533333,293.38
0.0944724,0.0533333,293.376
0.0949749,0.0533333,293.371
0.0954774,0.0533333,293.367
0.0959799,0.0533333,293.364
0.0964824,0.0533333,293.361
0.0969849,0.0533333,293.358
0.0974874,0.0533333,293.356
0.0979899,0.0533333,293.354
0.0984925,0.0533333,293.352
0.098995,0.0533333,293.351
0.0994975,0.0533333,293.35
0.1,0.0533333,293.349
0,0.0539394,293.353
0.000502513,0.0539394,293.354
0.00100503,0.0539394,293.354
0.00150754,0.0539394,293.356
0.00201005,0.0539394,293.357
0.00251256,0.0539394,293.36
0.00301508,0.0539394,293.362
0.00351759,0.0539394,293.365
0.0040201,0.0539394,293.368
0.00452261,0.0539394,293.372
0.00502513,0.0539394,293.376
0.00552764,0.0539394,293.38
0.00603015,0.0539394,293.385
0.00653266,0.0539394,293.39
0.00703518,0.0539394,293.396
0.00753769,0.0539394,293.402
0.0080402,0.0539394,293.408
0.00854271,0.0539394,293.415
0.00904523,0.0539394,293.422
0.00954774,0.0539394,293.429
0.0100503,0.0539394,293.438
0.0105528,0.0539394,293.446
0.0110553,0.0539394,293.455
0.0115578,0.0539394,293.464
0.0120603,0.0539394,293.474
0.0125628,0.0539394,293.484
0.0130653,0.0539394,293.494
0.0135678,0.0539394,293.505
0.0140704,0.0539394,293.517
0.0145729,0.0539394,293.528
0.0150754,0.0539394,293.54
0.0155779,0.0539394,293.553
0.0160804,0.0539394,293.566
0.0165829,0.0539394,293.58
0.0170854,0.0539394,293.593
0.0175879,0.0539394,293.608
0.0180905,0.0539394,293.622
0.018593,0.0539394,293.637
0.0190955,0.0539394,293.653
0.019598,0.0539394,293.669
0.0201005,0.0539394,293.685
0.020603,0.0539394,293.702
0.0211055,0.0539394,293.719
0.021608,0.0539394,293.736
0.0221106,0.0539394,293.754
0.0226131,0.0539394,293.772
0.0231156,0.0539394,293.79
0.0236181,0.0539394,293.809
0.0241206,0.0539394,293.828
0.0246231,0.0539394,293.847
0.0251256,0.0539394,293.867
0.0256281,0.0539394,293.887
0.0261307,0.0539394,293.907
0.0266332,0.0539394,293.927
0.0271357,0.0539394,293.948
0.0276382,0.0539394,293.968
0.0281407,0.0539394,293.989
0.0286432,0.0539394,294.01
0.0291457,0.0539394,294.031
0.0296482,0.0539394,294.052
0.0301508,0.0539394,294.073
0.0306533,0.0539394,294.094
0.0311558,0.0539394,294.115
0.0316583,0.0539394,294.135
0.0321608,0.0539394,294.156
0.0326633,0.0539394,294.177
0.0331658,0.0539394,294.197
0.0336683,0.0539394,294.218
0.0341709,0.0539394,294.238
0.0346734,0.0539394,294.257
0.0351759,0.0539394,294.277
0.0356784,0.0539394,294.296
0.0361809,0.0539394,294.315
0.0366834,0.0539394,294.333
0.0371859,0.0539394,294.351
0.0376884,0.0539394,294.369
0.038191,0.0539394,294.386
0.0386935,0.0539394,294.402
0.039196,0.0539394,294.418
0.0396985,0.0539394,294.433
0.040201,0.0539394,294.448
0.0407035,0.0539394,294.462
0.041206,0.0539394,294.476
0.0417085,0.0539394,294.489
0.0422111,0.0539394,294.501
0.0427136,0.0539394,294.512
0.0432161,0.0539394,294.523
0.0437186,0.0539394,294.533
0.0442211,0.0539394,294.542
0.0447236,0.0539394,294.551
0.0452261,0.0539394,294.558
0.0457286,0.0539394,294.565
0.0462312,0.0539394,294.572
0.0467337,0.0539394,294.577
0.0472362,0.0539394,294.582
0.0477387,0.0539394,294.585
0.0482412,0.0539394,294.588
0.0487437,0.0539394,294.59
0.0492462,0.0539394,294.592
0.0497487,0.0539394,294.592
0.0502513,0.0539394,294.592
0.0507538,0.0539394,294.591
0.0512563,0.0539394,294.589
0.0517588,0.0539394,294.586
0.0522613,0.0539394,294.582
0.0527638,0.0539394,294.578
0.0532663,0.0539394,294.572
0.0537688,0.0539394,294.566
0.0542714,0.0539394,294.559
0.0547739,0.0539394,294.552
0.0552764,0.0539394,294.543
0.0557789,0.0539394,294.534
0.0562814,0.0539394,294.524
0.0567839,0.0539394,294.514
0.0572864,0.0539394,294.502
0.0577889,0.0539394,294.49
0.0582915,0.0539394,294.478
0.058794,0.0539394,294.464
0.0592965,0.0539394,294.45
0.059799,0.0539394,294.435
0.0603015,0.0539394,294.42
0.060804,0.0539394,294.404
0.0613065,0.0539394,294.388
0.061809,0.0539394,294.371
0.0623116,0.0539394,294.354
0.0628141,0.0539394,294.336
0.0633166,0.0539394,294.317
0.0638191,0.0539394,294.299
0.0643216,0.0539394,294.28
0.0648241,0.0539394,294.26
0.0653266,0.0539394,294.241
0.0658291,0.0539394,294.221
0.0663317,0.0539394,294.2
0.0668342,0.0539394,294.18
0.0673367,0.0539394,294.159
0.0678392,0.0539394,294.139
0.0683417,0.0539394,294.118
0.0688442,0.0539394,294.097
0.0693467,0.0539394,294.076
0.0698492,0.0539394,294.055
0.0703518,0.0539394,294.034
0.0708543,0.0539394,294.013
0.0713568,0.0539394,293.992
0.0718593,0.0539394,293.971
0.0723618,0.0539394,293.951
0.0728643,0.0539394,293.93
0.0733668,0.0539394,293.91
0.0738693,0.0539394,293.89
0.0743719,0.0539394,293.87
0.0748744,0.0539394,293.85
0.0753769,0.0539394,293.831
0.0758794,0.0539394,293.812
0.0763819,0.0539394,293.793
0.0768844,0.0539394,293.775
0.0773869,0.0539394,293.757
0.0778894,0.0539394,293.739
0.078392,0.0539394,293.722
0.0788945,0.0539394,293.704
0.079397,0.0539394,293.688
0.0798995,0.0539394,293.671
0.080402,0.0539394,293.655
0.0809045,0.0539394,293.64
0.081407,0.0539394,293.625
0.0819095,0.0539394,293.61
0.0824121,0.0539394,293.596
0.0829146,0.0539394,293.582
0.0834171,0.0539394,293.568
0.0839196,0.0539394,293.555
0.0844221,0.0539394,293.542
0.0849246,0.0539394,293.53
0.0854271,0.0539394,293.518
0.0859296,0.0539394,293.506
0.0864322,0.0539394,293.495
0.0869347,0.0539394,293.485
0.0874372,0.0539394,293.475
0.0879397,0.0539394,293.465
0.0884422,0.0539394,293.455
0.0889447,0.0539394,293.446
0.0894472,0.0539394,293.438
0.0899497,0.0539394,293.43
0.0904523,0.0539394,293.422
0.0909548,0.0539394,293.414
0.0914573,0.0539394,293.407
0.0919598,0.0539394,293.401
0.0924623,0.0539394,293.395
0.0929648,0.0539394,293.389
0.0934673,0.0539394,293.383
0.0939698,0.0539394,293.378
0.0944724,0.0539394,293.374
0.0949749,0.0539394,293.37
0.0954774,0.0539394,293.366
0.0959799,0.0539394,293.362
0.0964824,0.0539394,293.359
0.0969849,0.0539394,293.356
0.0974874,0.0539394,293.354
0.0979899,0.0539394,293.352
0.0984925,0.0539394,293.35
0.098995,0.0539394,293.349
0.0994975,0.0539394,293.348
0.1,0.0539394,293.348
0,0.0545455,293.351
0.000502513,0.0545455,293.352
0.00100503,0.0545455,293.353
0.00150754,0.0545455,293.354
0.00201005,0.0545455,293.356
0.00251256,0.0545455,293.358
0.00301508,0.0545455,293.36
0.00351759,0.0545455,293.363
0.0040201,0.0545455,293.366
0.00452261,0.0545455,293.37
0.00502513,0.0545455,293.374
0.00552764,0.0545455,293.378
0.00603015,0.0545455,293.383
0.00653266,0.0545455,293.388
0.00703518,0.0545455,293.393
0.00753769,0.0545455,293.399
0.0080402,0.0545455,293.406
0.00854271,0.0545455,293.412
0.00904523,0.0545455,293.419
0.00954774,0.0545455,293.427
0.0100503,0.0545455,293.435
0.0105528,0.0545455,293.443
0.0110553,0.0545455,293.452
0.0115578,0.0545455,293.461
0.0120603,0.0545455,293.47
0.0125628,0.0545455,293.48
0.0130653,0.0545455,293.491
0.0135678,0.0545455,293.501
0.0140704,0.0545455,293.513
0.0145729,0.0545455,293.524
0.0150754,0.0545455,293.536
0.0155779,0.0545455,293.548
0.0160804,0.0545455,293.561
0.0165829,0.0545455,293.574
0.0170854,0.0545455,293.588
0.0175879,0.0545455,293.602
0.0180905,0.0545455,293.616
0.018593,0.0545455,293.631
0.0190955,0.0545455,293.646
0.019598,0.0545455,293.662
0.0201005,0.0545455,293.678
0.020603,0.0545455,293.694
0.0211055,0.0545455,293.711
0.021608,0.0545455,293.728
0.0221106,0.0545455,293.745
0.0226131,0.0545455,293.763
0.0231156,0.0545455,293.781
0.0236181,0.0545455,293.799
0.0241206,0.0545455,293.818
0.0246231,0.0545455,293.837
0.0251256,0.0545455,293.856
0.0256281,0.0545455,293.875
0.0261307,0.0545455,293.895
0.0266332,0.0545455,293.914
0.0271357,0.0545455,293.934
0.0276382,0.0545455,293.954
0.0281407,0.0545455,293.974
0.0286432,0.0545455,293.995
0.0291457,0.0545455,294.015
0.0296482,0.0545455,294.035
0.0301508,0.0545455,294.056
0.0306533,0.0545455,294.076
0.0311558,0.0545455,294.097
0.0316583,0.0545455,294.117
0.0321608,0.0545455,294.137
0.0326633,0.0545455,294.157
0.0331658,0.0545455,294.177
0.0336683,0.0545455,294.197
0.0341709,0.0545455,294.216
0.0346734,0.0545455,294.235
0.0351759,0.0545455,294.254
0.0356784,0.0545455,294.273
0.0361809,0.0545455,294.291
0.0366834,0.0545455,294.309
0.0371859,0.0545455,294.326
0.0376884,0.0545455,294.343
0.038191,0.0545455,294.359
0.0386935,0.0545455,294.375
0.039196,0.0545455,294.391
0.0396985,0.0545455,294.406
0.040201,0.0545455,294.42
0.0407035,0.0545455,294.434
0.041206,0.0545455,294.447
0.0417085,0.0545455,294.459
0.0422111,0.0545455,294.471
0.0427136,0.0545455,294.482
0.0432161,0.0545455,294.493
0.0437186,0.0545455,294.502
0.0442211,0.0545455,294.511
0.0447236,0.0545455,294.52
0.0452261,0.0545455,294.527
0.0457286,0.0545455,294.534
0.0462312,0.0545455,294.54
0.0467337,0.0545455,294.545
0.0472362,0.0545455,294.55
0.0477387,0.0545455,294.553
0.0482412,0.0545455,294.556
0.0487437,0.0545455,294.558
0.0492462,0.0545455,294.56
0.0497487,0.0545455,294.56
0.0502513,0.0545455,294.56
0.0507538,0.0545455,294.558
0.0512563,0.0545455,294.557
0.0517588,0.0545455,294.554
0.0522613,0.0545455,294.55
0.0527638,0.0545455,294.546
0.0532663,0.0545455,294.541
0.0537688,0.0545455,294.535
0.0542714,0.0545455,294.528
0.0547739,0.0545455,294.521
0.0552764,0.0545455,294.513
0.0557789,0.0545455,294.504
0.0562814,0.0545455,294.494
0.0567839,0.0545455,294.484
0.0572864,0.0545455,294.473
0.0577889,0.0545455,294.461
0.0582915,0.0545455,294.449
0.058794,0.0545455,294.436
0.0592965,0.0545455,294.422
0.059799,0.0545455,294.408
0.0603015,0.0545455,294.393
0.060804,0.0545455,294.378
0.0613065,0.0545455,294.362
0.061809,0.0545455,294.345
0.0623116,0.0545455,294.329
0.0628141,0.0545455,294.311
0.0633166,0.0545455,294.293
0.0638191,0.0545455,294.275
0.0643216,0.0545455,294.257
0.0648241,0.0545455,294.238
0.0653266,0.0545455,294.219
0.0658291,0.0545455,294.2
0.0663317,0.0545455,294.18
0.0668342,0.0545455,294.16
0.0673367,0.0545455,294.14
0.0678392,0.0545455,294.12
0.0683417,0.0545455,294.1
0.0688442,0.0545455,294.079
0.0693467,0.0545455,294.059
0.0698492,0.0545455,294.039
0.0703518,0.0545455,294.018
0.0708543,0.0545455,293.998
0.0713568,0.0545455,293.978
0.0718593,0.0545455,293.957
0.0723618,0.0545455,293.937
0.0728643,0.0545455,293.917
0.0733668,0.0545455,293.898
0.0738693,0.0545455,293.878
0.0743719,0.0545455,293.859
0.0748744,0.0545455,293.84
0.0753769,0.0545455,293.821
0.0758794,0.0545455,293.802
0.0763819,0.0545455,293.784
0.0768844,0.0545455,293.766
0.0773869,0.0545455,293.748
0.0778894,0.0545455,293.731
0.078392,0.0545455,293.714
0.0788945,0.0545455,293.697
0.079397,0.0545455,293.681
0.0798995,0.0545455,293.665
0.080402,0.0545455,293.649
0.0809045,0.0545455,293.634
0.081407,0.0545455,293.619
0.0819095,0.0545455,293.604
0.0824121,0.0545455,293.59
0.0829146,0.0545455,293.577
0.0834171,0.0545455,293.563
0.0839196,0.0545455,293.55
0.0844221,0.0545455,293.538
0.0849246,0.0545455,293.526
0.0854271,0.0545455,293.514
0.0859296,0.0545455,293.503
0.0864322,0.0545455,293.492
0.0869347,0.0545455,293.481
0.0874372,0.0545455,293.471
0.0879397,0.0545455,293.462
0.0884422,0.0545455,293.452
0.0889447,0.0545455,293.443
0.0894472,0.0545455,293.435
0.0899497,0.0545455,293.427
0.0904523,0.0545455,293.419
0.0909548,0.0545455,293.412
0.0914573,0.0545455,293.405
0.0919598,0.0545455,293.399
0.0924623,0.0545455,293.393
0.0929648,0.0545455,293.387
0.0934673,0.0545455,293.381
0.0939698,0.0545455,293.377
0.0944724,0.0545455,293.372
0.0949749,0.0545455,293.368
0.0954774,0.0545455,293.364
0.0959799,0.0545455,293.361
0.0964824,0.0545455,293.357
0.0969849,0.0545455,293.355
0.0974874,0.0545455,293.352
0.0979899,0.0545455,293.35
0.0984925,0.0545455,293.349
0.098995,0.0545455,293.348
0.0994975,0.0545455,293.347
0.1,0.0545455,293.346
0,0.0551515,293.35
0.000502513,0.0551515,293.351
0.00100503,0.0551515,293.351
0.00150754,0.0551515,293.353
0.00201005,0.0551515,293.354
0.00251256,0.0551515,293.356
0.00301508,0.0551515,293.359
0.00351759,0.0551515,293.362
0.0040201,0.0551515,293.365
0.00452261,0.0551515,293.368
0.00502513,0.0551515,293.372
0.00552764,0.0551515,293.376
0.00603015,0.0551515,293.381
0.00653266,0.0551515,293.386
0.00703518,0.0551515,293.392
0.00753769,0.0551515,293.397
0.0080402,0.0551515,293.404
0.00854271,0.0551515,293.41
0.00904523,0.0551515,293.417
0.00954774,0.0551515,293.425
0.0100503,0.0551515,293.432
0.0105528,0.0551515,293.441
0.0110553,0.0551515,293.449
0.0115578,0.0551515,293.458
0.0120603,0.0551515,293.467
0.0125628,0.0551515,293.477
0.0130653,0.0551515,293.487
0.0135678,0.0551515,293.498
0.0140704,0.0551515,293.509
0.0145729,0.0551515,293.52
0.0150754,0.0551515,293.532
0.0155779,0.0551515,293.544
0.0160804,0.0551515,293.557
0.0165829,0.0551515,293.57
0.0170854,0.0551515,293.583
0.0175879,0.0551515,293.597
0.0180905,0.0551515,293.611
0.018593,0.0551515,293.626
0.0190955,0.0551515,293.641
0.019598,0.0551515,293.656
0.0201005,0.0551515,293.671
0.020603,0.0551515,293.687
0.0211055,0.0551515,293.704
0.021608,0.0551515,293.72
0.0221106,0.0551515,293.737
0.0226131,0.0551515,293.755
0.0231156,0.0551515,293.772
0.0236181,0.0551515,293.79
0.0241206,0.0551515,293.808
0.0246231,0.0551515,293.827
0.0251256,0.0551515,293.846
0.0256281,0.0551515,293.864
0.0261307,0.0551515,293.883
0.0266332,0.0551515,293.903
0.0271357,0.0551515,293.922
0.0276382,0.0551515,293.942
0.0281407,0.0551515,293.961
0.0286432,0.0551515,293.981
0.0291457,0.0551515,294.001
0.0296482,0.0551515,294.021
0.0301508,0.0551515,294.041
0.0306533,0.0551515,294.061
0.0311558,0.0551515,294.08
0.0316583,0.0551515,294.1
0.0321608,0.0551515,294.12
0.0326633,0.0551515,294.139
0.0331658,0.0551515,294.159
0.0336683,0.0551515,294.178
0.0341709,0.0551515,294.197
0.0346734,0.0551515,294.215
0.0351759,0.0551515,294.234
0.0356784,0.0551515,294.252
0.0361809,0.0551515,294.269
0.0366834,0.0551515,294.287
0.0371859,0.0551515,294.304
0.0376884,0.0551515,294.32
0.038191,0.0551515,294.336
0.0386935,0.0551515,294.352
0.039196,0.0551515,294.367
0.0396985,0.0551515,294.381
0.040201,0.0551515,294.395
0.0407035,0.0551515,294.408
0.041206,0.0551515,294.421
0.0417085,0.0551515,294.433
0.0422111,0.0551515,294.445
0.0427136,0.0551515,294.456
0.0432161,0.0551515,294.466
0.0437186,0.0551515,294.475
0.0442211,0.0551515,294.484
0.0447236,0.0551515,294.492
0.0452261,0.0551515,294.499
0.0457286,0.0551515,294.506
0.0462312,0.0551515,294.512
0.0467337,0.0551515,294.517
0.0472362,0.0551515,294.521
0.0477387,0.0551515,294.525
0.0482412,0.0551515,294.528
0.0487437,0.0551515,294.53
0.0492462,0.0551515,294.531
0.0497487,0.0551515,294.531
0.0502513,0.0551515,294.531
0.0507538,0.0551515,294.53
0.0512563,0.0551515,294.528
0.0517588,0.0551515,294.525
0.0522613,0.0551515,294.522
0.0527638,0.0551515,294.518
0.0532663,0.0551515,294.513
0.0537688,0.0551515,294.507
0.0542714,0.0551515,294.5
0.0547739,0.0551515,294.493
0.0552764,0.0551515,294.485
0.0557789,0.0551515,294.477
0.0562814,0.0551515,294.467
0.0567839,0.0551515,294.457
0.0572864,0.0551515,294.446
0.0577889,0.0551515,294.435
0.0582915,0.0551515,294.423
0.058794,0.0551515,294.41
0.0592965,0.0551515,294.397
0.059799,0.0551515,294.383
0.0603015,0.0551515,294.369
0.060804,0.0551515,294.354
0.0613065,0.0551515,294.338
0.061809,0.0551515,294.323
0.0623116,0.0551515,294.306
0.0628141,0.0551515,294.289
0.0633166,0.0551515,294.272
0.0638191,0.0551515,294.254
0.0643216,0.0551515,294.236
0.0648241,0.0551515,294.218
0.0653266,0.0551515,294.2
0.0658291,0.0551515,294.181
0.0663317,0.0551515,294.162
0.0668342,0.0551515,294.142
0.0673367,0.0551515,294.123
0.0678392,0.0551515,294.103
0.0683417,0.0551515,294.084
0.0688442,0.0551515,294.064
0.0693467,0.0551515,294.044
0.0698492,0.0551515,294.024
0.0703518,0.0551515,294.004
0.0708543,0.0551515,293.984
0.0713568,0.0551515,293.965
0.0718593,0.0551515,293.945
0.0723618,0.0551515,293.925
0.0728643,0.0551515,293.906
0.0733668,0.0551515,293.887
0.0738693,0.0551515,293.868
0.0743719,0.0551515,293.849
0.0748744,0.0551515,293.83
0.0753769,0.0551515,293.812
0.0758794,0.0551515,293.793
0.0763819,0.0551515,293.775
0.0768844,0.0551515,293.758
0.0773869,0.0551515,293.74
0.0778894,0.0551515,293.723
0.078392,0.0551515,293.707
0.0788945,0.0551515,293.69
0.079397,0.0551515,293.674
0.0798995,0.0551515,293.658
0.080402,0.0551515,293.643
0.0809045,0.0551515,293.628
0.081407,0.0551515,293.614
0.0819095,0.0551515,293.599
0.0824121,0.0551515,293.585
0.0829146,0.0551515,293.572
0.0834171,0.0551515,293.559
0.0839196,0.0551515,293.546
0.0844221,0.0551515,293.534
