x,z,T
0.0457286,0.00795918,297.544
0.0462312,0.00795918,297.564
0.0467337,0.00795918,297.581
0.0472362,0.00795918,297.595
0.0477387,0.00795918,297.607
0.0482412,0.00795918,297.616
0.0487437,0.00795918,297.623
0.0492462,0.00795918,297.627
0.0497487,0.00795918,297.628
0.0502513,0.00795918,297.627
0.0507538,0.00795918,297.623
0.0512563,0.00795918,297.616
0.0517588,0.00795918,297.607
0.0522613,0.00795918,297.596
0.0527638,0.00795918,297.581
0.0532663,0.00795918,297.564
0.0537688,0.00795918,297.545
0.0542714,0.00795918,297.522
0.0547739,0.00795918,297.497
0.0552764,0.00795918,297.469
0.0557789,0.00795918,297.438
0.0562814,0.00795918,297.404
0.0567839,0.00795918,297.367
0.0572864,0.00795918,297.327
0.0577889,0.00795918,297.284
0.0582915,0.00795918,297.237
0.058794,0.00795918,297.188
0.0592965,0.00795918,297.134
0.059799,0.00795918,297.078
0.0603015,0.00795918,297.018
0.060804,0.00795918,296.954
0.0613065,0.00795918,296.886
0.061809,0.00795918,296.814
0.0623116,0.00795918,296.738
0.0628141,0.00795918,296.659
0.0633166,0.00795918,296.575
0.0638191,0.00795918,296.486
0.0643216,0.00795918,296.394
0.0648241,0.00795918,296.298
0.0653266,0.00795918,296.198
0.0658291,0.00795918,296.094
0.0663317,0.00795918,295.988
0.0668342,0.00795918,295.881
0.0673367,0.00795918,295.775
0.0678392,0.00795918,295.67
0.0683417,0.00795918,295.568
0.0688442,0.00795918,295.469
0.0693467,0.00795918,295.374
0.0698492,0.00795918,295.282
0.0703518,0.00795918,295.193
0.0708543,0.00795918,295.108
0.0713568,0.00795918,295.027
0.0718593,0.00795918,294.949
0.0723618,0.00795918,294.874
0.0728643,0.00795918,294.802
0.0733668,0.00795918,294.733
0.0738693,0.00795918,294.667
0.0743719,0.00795918,294.604
0.0748744,0.00795918,294.543
0.0753769,0.00795918,294.485
0.0758794,0.00795918,294.429
0.0763819,0.00795918,294.376
0.0768844,0.00795918,294.325
0.0773869,0.00795918,294.276
0.0778894,0.00795918,294.229
0.078392,0.00795918,294.185
0.0788945,0.00795918,294.142
0.079397,0.00795918,294.101
0.0798995,0.00795918,294.061
0.080402,0.00795918,294.024
0.0809045,0.00795918,293.988
0.081407,0.00795918,293.953
0.0819095,0.00795918,293.92
0.0824121,0.00795918,293.889
0.0829146,0.00795918,293.859
0.0834171,0.00795918,293.83
0.0839196,0.00795918,293.803
0.0844221,0.00795918,293.776
0.0849246,0.00795918,293.752
0.0854271,0.00795918,293.728
0.0859296,0.00795918,293.705
0.0864322,0.00795918,293.683
0.0869347,0.00795918,293.663
0.0874372,0.00795918,293.643
0.0879397,0.00795918,293.625
0.0884422,0.00795918,293.607
0.0889447,0.00795918,293.591
0.0894472,0.00795918,293.575
0.0899497,0.00795918,293.56
0.0904523,0.00795918,293.546
0.0909548,0.00795918,293.533
0.0914573,0.00795918,293.52
0.0919598,0.00795918,293.509
0.0924623,0.00795918,293.498
0.0929648,0.00795918,293.488
0.0934673,0.00795918,293.479
0.0939698,0.00795918,293.47
0.0944724,0.00795918,293.462
0.0949749,0.00795918,293.455
0.0954774,0.00795918,293.448
0.0959799,0.00795918,293.443
0.0964824,0.00795918,293.437
0.0969849,0.00795918,293.433
0.0974874,0.00795918,293.429
0.0979899,0.00795918,293.426
0.0984925,0.00795918,293.423
0.098995,0.00795918,293.421
0.0994975,0.00795918,293.42
0.1,0.00795918,293.419
0,0.00816327,293.428
0.000502513,0.00816327,293.429
0.00100503,0.00816327,293.431
0.00150754,0.00816327,293.433
0.00201005,0.00816327,293.435
0.00251256,0.00816327,293.439
0.00301508,0.00816327,293.443
0.00351759,0.00816327,293.447
0.0040201,0.00816327,293.453
0.00452261,0.00816327,293.459
0.00502513,0.00816327,293.466
0.00552764,0.00816327,293.473
0.00603015,0.00816327,293.481
0.00653266,0.00816327,293.49
0.00703518,0.00816327,293.5
0.00753769,0.00816327,293.511
0.0080402,0.00816327,293.522
0.00854271,0.00816327,293.534
0.00904523,0.00816327,293.547
0.00954774,0.00816327,293.56
0.0100503,0.00816327,293.575
0.0105528,0.00816327,293.591
0.0110553,0.00816327,293.607
0.0115578,0.00816327,293.624
0.0120603,0.00816327,293.643
0.0125628,0.00816327,293.662
0.0130653,0.00816327,293.682
0.0135678,0.00816327,293.704
0.0140704,0.00816327,293.726
0.0145729,0.00816327,293.75
0.0150754,0.00816327,293.774
0.0155779,0.00816327,293.8
0.0160804,0.00816327,293.828
0.0165829,0.00816327,293.856
0.0170854,0.00816327,293.886
0.0175879,0.00816327,293.918
0.0180905,0.00816327,293.95
0.018593,0.00816327,293.985
0.0190955,0.00816327,294.02
0.019598,0.00816327,294.058
0.0201005,0.00816327,294.097
0.020603,0.00816327,294.138
0.0211055,0.00816327,294.181
0.021608,0.00816327,294.225
0.0221106,0.00816327,294.272
0.0226131,0.00816327,294.321
0.0231156,0.00816327,294.372
0.0236181,0.00816327,294.425
0.0241206,0.00816327,294.48
0.0246231,0.00816327,294.538
0.0251256,0.00816327,294.599
0.0256281,0.00816327,294.662
0.0261307,0.00816327,294.728
0.0266332,0.00816327,294.797
0.0271357,0.00816327,294.868
0.0276382,0.00816327,294.943
0.0281407,0.00816327,295.021
0.0286432,0.00816327,295.102
0.0291457,0.00816327,295.187
0.0296482,0.00816327,295.275
0.0301508,0.00816327,295.366
0.0306533,0.00816327,295.461
0.0311558,0.00816327,295.559
0.0316583,0.00816327,295.66
0.0321608,0.00816327,295.763
0.0326633,0.00816327,295.868
0.0331658,0.00816327,295.973
0.0336683,0.00816327,296.078
0.0341709,0.00816327,296.18
0.0346734,0.00816327,296.279
0.0351759,0.00816327,296.374
0.0356784,0.00816327,296.466
0.0361809,0.00816327,296.553
0.0366834,0.00816327,296.637
0.0371859,0.00816327,296.717
0.0376884,0.00816327,296.792
0.038191,0.00816327,296.864
0.0386935,0.00816327,296.931
0.039196,0.00816327,296.995
0.0396985,0.00816327,297.056
0.040201,0.00816327,297.112
0.0407035,0.00816327,297.166
0.041206,0.00816327,297.215
0.0417085,0.00816327,297.262
0.0422111,0.00816327,297.305
0.0427136,0.00816327,297.345
0.0432161,0.00816327,297.382
0.0437186,0.00816327,297.416
0.0442211,0.00816327,297.447
0.0447236,0.00816327,297.475
0.0452261,0.00816327,297.501
0.0457286,0.00816327,297.523
0.0462312,0.00816327,297.543
0.0467337,0.00816327,297.56
0.0472362,0.00816327,297.575
0.0477387,0.00816327,297.586
0.0482412,0.00816327,297.596
0.0487437,0.00816327,297.602
0.0492462,0.00816327,297.606
0.0497487,0.00816327,297.607
0.0502513,0.00816327,297.606
0.0507538,0.00816327,297.602
0.0512563,0.00816327,297.596
0.0517588,0.00816327,297.587
0.0522613,0.00816327,297.575
0.0527638,0.00816327,297.561
0.0532663,0.00816327,297.544
0.0537688,0.00816327,297.524
0.0542714,0.00816327,297.502
0.0547739,0.00816327,297.477
0.0552764,0.00816327,297.449
0.0557789,0.00816327,297.418
0.0562814,0.00816327,297.384
0.0567839,0.00816327,297.347
0.0572864,0.00816327,297.307
0.0577889,0.00816327,297.264
0.0582915,0.00816327,297.217
0.058794,0.00816327,297.168
0.0592965,0.00816327,297.115
0.059799,0.00816327,297.058
0.0603015,0.00816327,296.998
0.060804,0.00816327,296.934
0.0613065,0.00816327,296.866
0.061809,0.00816327,296.795
0.0623116,0.00816327,296.719
0.0628141,0.00816327,296.64
0.0633166,0.00816327,296.556
0.0638191,0.00816327,296.469
0.0643216,0.00816327,296.377
0.0648241,0.00816327,296.282
0.0653266,0.00816327,296.183
0.0658291,0.00816327,296.081
0.0663317,0.00816327,295.977
0.0668342,0.00816327,295.872
0.0673367,0.00816327,295.767
0.0678392,0.00816327,295.664
0.0683417,0.00816327,295.563
0.0688442,0.00816327,295.465
0.0693467,0.00816327,295.37
0.0698492,0.00816327,295.279
0.0703518,0.00816327,295.19
0.0708543,0.00816327,295.106
0.0713568,0.00816327,295.025
0.0718593,0.00816327,294.947
0.0723618,0.00816327,294.872
0.0728643,0.00816327,294.8
0.0733668,0.00816327,294.731
0.0738693,0.00816327,294.665
0.0743719,0.00816327,294.602
0.0748744,0.00816327,294.542
0.0753769,0.00816327,294.484
0.0758794,0.00816327,294.428
0.0763819,0.00816327,294.375
0.0768844,0.00816327,294.324
0.0773869,0.00816327,294.275
0.0778894,0.00816327,294.228
0.078392,0.00816327,294.184
0.0788945,0.00816327,294.141
0.079397,0.00816327,294.1
0.0798995,0.00816327,294.061
0.080402,0.00816327,294.023
0.0809045,0.00816327,293.987
0.081407,0.00816327,293.953
0.0819095,0.00816327,293.92
0.0824121,0.00816327,293.888
0.0829146,0.00816327,293.858
0.0834171,0.00816327,293.83
0.0839196,0.00816327,293.802
0.0844221,0.00816327,293.776
0.0849246,0.00816327,293.751
0.0854271,0.00816327,293.727
0.0859296,0.00816327,293.704
0.0864322,0.00816327,293.683
0.0869347,0.00816327,293.662
0.0874372,0.00816327,293.643
0.0879397,0.00816327,293.624
0.0884422,0.00816327,293.607
0.0889447,0.00816327,293.59
0.0894472,0.00816327,293.574
0.0899497,0.00816327,293.56
0.0904523,0.00816327,293.546
0.0909548,0.00816327,293.532
0.0914573,0.00816327,293.52
0.0919598,0.00816327,293.508
0.0924623,0.00816327,293.498
0.0929648,0.00816327,293.488
0.0934673,0.00816327,293.478
0.0939698,0.00816327,293.47
0.0944724,0.00816327,293.462
0.0949749,0.00816327,293.455
0.0954774,0.00816327,293.448
0.0959799,0.00816327,293.442
0.0964824,0.00816327,293.437
0.0969849,0.00816327,293.433
0.0974874,0.00816327,293.429
0.0979899,0.00816327,293.426
0.0984925,0.00816327,293.423
0.098995,0.00816327,293.421
0.0994975,0.00816327,293.42
0.1,0.00816327,293.419
0,0.00836735,293.428
0.000502513,0.00836735,293.429
0.00100503,0.00836735,293.43
0.00150754,0.00836735,293.432
0.00201005,0.00836735,293.435
0.00251256,0.00836735,293.438
0.00301508,0.00836735,293.442
0.00351759,0.00836735,293.447
0.0040201,0.00836735,293.453
0.00452261,0.00836735,293.459
0.00502513,0.00836735,293.465
0.00552764,0.00836735,293.473
0.00603015,0.00836735,293.481
0.00653266,0.00836735,293.49
0.00703518,0.00836735,293.5
0.00753769,0.00836735,293.51
0.0080402,0.00836735,293.521
0.00854271,0.00836735,293.533
0.00904523,0.00836735,293.546
0.00954774,0.00836735,293.56
0.0100503,0.00836735,293.575
0.0105528,0.00836735,293.59
0.0110553,0.00836735,293.606
0.0115578,0.00836735,293.624
0.0120603,0.00836735,293.642
0.0125628,0.00836735,293.661
0.0130653,0.00836735,293.682
0.0135678,0.00836735,293.703
0.0140704,0.00836735,293.725
0.0145729,0.00836735,293.749
0.0150754,0.00836735,293.774
0.0155779,0.00836735,293.8
0.0160804,0.00836735,293.827
0.0165829,0.00836735,293.856
0.0170854,0.00836735,293.885
0.0175879,0.00836735,293.917
0.0180905,0.00836735,293.949
0.018593,0.00836735,293.984
0.0190955,0.00836735,294.02
0.019598,0.00836735,294.057
0.0201005,0.00836735,294.096
0.020603,0.00836735,294.137
0.0211055,0.00836735,294.18
0.021608,0.00836735,294.224
0.0221106,0.00836735,294.271
0.0226131,0.00836735,294.32
0.0231156,0.00836735,294.37
0.0236181,0.00836735,294.424
0.0241206,0.00836735,294.479
0.0246231,0.00836735,294.537
0.0251256,0.00836735,294.597
0.0256281,0.00836735,294.66
0.0261307,0.00836735,294.726
0.0266332,0.00836735,294.795
0.0271357,0.00836735,294.866
0.0276382,0.00836735,294.941
0.0281407,0.00836735,295.019
0.0286432,0.00836735,295.1
0.0291457,0.00836735,295.184
0.0296482,0.00836735,295.272
0.0301508,0.00836735,295.363
0.0306533,0.00836735,295.457
0.0311558,0.00836735,295.554
0.0316583,0.00836735,295.654
0.0321608,0.00836735,295.756
0.0326633,0.00836735,295.859
0.0331658,0.00836735,295.963
0.0336683,0.00836735,296.065
0.0341709,0.00836735,296.166
0.0346734,0.00836735,296.264
0.0351759,0.00836735,296.359
0.0356784,0.00836735,296.45
0.0361809,0.00836735,296.537
0.0366834,0.00836735,296.62
0.0371859,0.00836735,296.699
0.0376884,0.00836735,296.775
0.038191,0.00836735,296.846
0.0386935,0.00836735,296.913
0.039196,0.00836735,296.977
0.0396985,0.00836735,297.037
0.040201,0.00836735,297.094
0.0407035,0.00836735,297.147
0.041206,0.00836735,297.197
0.0417085,0.00836735,297.243
0.0422111,0.00836735,297.286
0.0427136,0.00836735,297.326
0.0432161,0.00836735,297.363
0.0437186,0.00836735,297.397
0.0442211,0.00836735,297.428
0.0447236,0.00836735,297.457
0.0452261,0.00836735,297.482
0.0457286,0.00836735,297.504
0.0462312,0.00836735,297.524
0.0467337,0.00836735,297.541
0.0472362,0.00836735,297.556
0.0477387,0.00836735,297.567
0.0482412,0.00836735,297.577
0.0487437,0.00836735,297.583
0.0492462,0.00836735,297.587
0.0497487,0.00836735,297.588
0.0502513,0.00836735,297.587
0.0507538,0.00836735,297.583
0.0512563,0.00836735,297.577
0.0517588,0.00836735,297.568
0.0522613,0.00836735,297.556
0.0527638,0.00836735,297.542
0.0532663,0.00836735,297.525
0.0537688,0.00836735,297.505
0.0542714,0.00836735,297.483
0.0547739,0.00836735,297.458
0.0552764,0.00836735,297.43
0.0557789,0.00836735,297.399
0.0562814,0.00836735,297.365
0.0567839,0.00836735,297.328
0.0572864,0.00836735,297.288
0.0577889,0.00836735,297.245
0.0582915,0.00836735,297.199
0.058794,0.00836735,297.149
0.0592965,0.00836735,297.096
0.059799,0.00836735,297.04
0.0603015,0.00836735,296.98
0.060804,0.00836735,296.916
0.0613065,0.00836735,296.848
0.061809,0.00836735,296.777
0.0623116,0.00836735,296.702
0.0628141,0.00836735,296.623
0.0633166,0.00836735,296.54
0.0638191,0.00836735,296.453
0.0643216,0.00836735,296.362
0.0648241,0.00836735,296.267
0.0653266,0.00836735,296.169
0.0658291,0.00836735,296.069
0.0663317,0.00836735,295.966
0.0668342,0.00836735,295.862
0.0673367,0.00836735,295.759
0.0678392,0.00836735,295.657
0.0683417,0.00836735,295.557
0.0688442,0.00836735,295.46
0.0693467,0.00836735,295.366
0.0698492,0.00836735,295.275
0.0703518,0.00836735,295.187
0.0708543,0.00836735,295.103
0.0713568,0.00836735,295.022
0.0718593,0.00836735,294.944
0.0723618,0.00836735,294.87
0.0728643,0.00836735,294.798
0.0733668,0.00836735,294.729
0.0738693,0.00836735,294.664
0.0743719,0.00836735,294.601
0.0748744,0.00836735,294.54
0.0753769,0.00836735,294.482
0.0758794,0.00836735,294.427
0.0763819,0.00836735,294.374
0.0768844,0.00836735,294.323
0.0773869,0.00836735,294.274
0.0778894,0.00836735,294.227
0.078392,0.00836735,294.183
0.0788945,0.00836735,294.14
0.079397,0.00836735,294.099
0.0798995,0.00836735,294.06
0.080402,0.00836735,294.022
0.0809045,0.00836735,293.986
0.081407,0.00836735,293.952
0.0819095,0.00836735,293.919
0.0824121,0.00836735,293.888
0.0829146,0.00836735,293.858
0.0834171,0.00836735,293.829
0.0839196,0.00836735,293.801
0.0844221,0.00836735,293.775
0.0849246,0.00836735,293.75
0.0854271,0.00836735,293.727
0.0859296,0.00836735,293.704
0.0864322,0.00836735,293.682
0.0869347,0.00836735,293.662
0.0874372,0.00836735,293.642
0.0879397,0.00836735,293.624
0.0884422,0.00836735,293.606
0.0889447,0.00836735,293.59
0.0894472,0.00836735,293.574
0.0899497,0.00836735,293.559
0.0904523,0.00836735,293.545
0.0909548,0.00836735,293.532
0.0914573,0.00836735,293.52
0.0919598,0.00836735,293.508
0.0924623,0.00836735,293.497
0.0929648,0.00836735,293.487
0.0934673,0.00836735,293.478
0.0939698,0.00836735,293.469
0.0944724,0.00836735,293.462
0.0949749,0.00836735,293.454
0.0954774,0.00836735,293.448
0.0959799,0.00836735,293.442
0.0964824,0.00836735,293.437
0.0969849,0.00836735,293.432
0.0974874,0.00836735,293.429
0.0979899,0.00836735,293.425
0.0984925,0.00836735,293.423
0.098995,0.00836735,293.421
0.0994975,0.00836735,293.42
0.1,0.00836735,293.419
0,0.00857143,293.428
0.000502513,0.00857143,293.429
0.00100503,0.00857143,293.43
0.00150754,0.00857143,293.432
0.00201005,0.00857143,293.435
0.00251256,0.00857143,293.438
0.00301508,0.00857143,293.442
0.00351759,0.00857143,293.447
0.0040201,0.00857143,293.452
0.00452261,0.00857143,293.458
0.00502513,0.00857143,293.465
0.00552764,0.00857143,293.473
0.00603015,0.00857143,293.481
0.00653266,0.00857143,293.49
0.00703518,0.00857143,293.499
0.00753769,0.00857143,293.51
0.0080402,0.00857143,293.521
0.00854271,0.00857143,293.533
0.00904523,0.00857143,293.546
0.00954774,0.00857143,293.56
0.0100503,0.00857143,293.574
0.0105528,0.00857143,293.59
0.0110553,0.00857143,293.606
0.0115578,0.00857143,293.623
0.0120603,0.00857143,293.642
0.0125628,0.00857143,293.661
0.0130653,0.00857143,293.681
0.0135678,0.00857143,293.702
0.0140704,0.00857143,293.725
0.0145729,0.00857143,293.748
0.0150754,0.00857143,293.773
0.0155779,0.00857143,293.799
0.0160804,0.00857143,293.826
0.0165829,0.00857143,293.855
0.0170854,0.00857143,293.885
0.0175879,0.00857143,293.916
0.0180905,0.00857143,293.949
0.018593,0.00857143,293.983
0.0190955,0.00857143,294.019
0.019598,0.00857143,294.056
0.0201005,0.00857143,294.095
0.020603,0.00857143,294.136
0.0211055,0.00857143,294.179
0.021608,0.00857143,294.223
0.0221106,0.00857143,294.27
0.0226131,0.00857143,294.318
0.0231156,0.00857143,294.369
0.0236181,0.00857143,294.422
0.0241206,0.00857143,294.478
0.0246231,0.00857143,294.535
0.0251256,0.00857143,294.596
0.0256281,0.00857143,294.659
0.0261307,0.00857143,294.724
0.0266332,0.00857143,294.793
0.0271357,0.00857143,294.864
0.0276382,0.00857143,294.939
0.0281407,0.00857143,295.016
0.0286432,0.00857143,295.097
0.0291457,0.00857143,295.181
0.0296482,0.00857143,295.268
0.0301508,0.00857143,295.359
0.0306533,0.00857143,295.452
0.0311558,0.00857143,295.549
0.0316583,0.00857143,295.647
0.0321608,0.00857143,295.748
0.0326633,0.00857143,295.85
0.0331658,0.00857143,295.953
0.0336683,0.00857143,296.054
0.0341709,0.00857143,296.154
0.0346734,0.00857143,296.251
0.0351759,0.00857143,296.345
0.0356784,0.00857143,296.435
0.0361809,0.00857143,296.522
0.0366834,0.00857143,296.604
0.0371859,0.00857143,296.683
0.0376884,0.00857143,296.758
0.038191,0.00857143,296.83
0.0386935,0.00857143,296.897
0.039196,0.00857143,296.961
0.0396985,0.00857143,297.021
0.040201,0.00857143,297.077
0.0407035,0.00857143,297.13
0.041206,0.00857143,297.18
0.0417085,0.00857143,297.226
0.0422111,0.00857143,297.269
0.0427136,0.00857143,297.309
0.0432161,0.00857143,297.346
0.0437186,0.00857143,297.38
0.0442211,0.00857143,297.411
0.0447236,0.00857143,297.439
0.0452261,0.00857143,297.465
0.0457286,0.00857143,297.487
0.0462312,0.00857143,297.507
0.0467337,0.00857143,297.524
0.0472362,0.00857143,297.538
0.0477387,0.00857143,297.55
0.0482412,0.00857143,297.559
0.0487437,0.00857143,297.566
0.0492462,0.00857143,297.57
0.0497487,0.00857143,297.571
0.0502513,0.00857143,297.57
0.0507538,0.00857143,297.566
0.0512563,0.00857143,297.56
0.0517588,0.00857143,297.551
0.0522613,0.00857143,297.539
0.0527638,0.00857143,297.525
0.0532663,0.00857143,297.508
0.0537688,0.00857143,297.488
0.0542714,0.00857143,297.466
0.0547739,0.00857143,297.44
0.0552764,0.00857143,297.412
0.0557789,0.00857143,297.382
0.0562814,0.00857143,297.348
0.0567839,0.00857143,297.311
0.0572864,0.00857143,297.271
0.0577889,0.00857143,297.228
0.0582915,0.00857143,297.182
0.058794,0.00857143,297.132
0.0592965,0.00857143,297.079
0.059799,0.00857143,297.023
0.0603015,0.00857143,296.963
0.060804,0.00857143,296.899
0.0613065,0.00857143,296.832
0.061809,0.00857143,296.761
0.0623116,0.00857143,296.686
0.0628141,0.00857143,296.607
0.0633166,0.00857143,296.525
0.0638191,0.00857143,296.438
0.0643216,0.00857143,296.348
0.0648241,0.00857143,296.254
0.0653266,0.00857143,296.157
0.0658291,0.00857143,296.057
0.0663317,0.00857143,295.956
0.0668342,0.00857143,295.854
0.0673367,0.00857143,295.752
0.0678392,0.00857143,295.651
0.0683417,0.00857143,295.552
0.0688442,0.00857143,295.456
0.0693467,0.00857143,295.362
0.0698492,0.00857143,295.272
0.0703518,0.00857143,295.184
0.0708543,0.00857143,295.1
0.0713568,0.00857143,295.02
0.0718593,0.00857143,294.942
0.0723618,0.00857143,294.868
0.0728643,0.00857143,294.796
0.0733668,0.00857143,294.728
0.0738693,0.00857143,294.662
0.0743719,0.00857143,294.599
0.0748744,0.00857143,294.539
0.0753769,0.00857143,294.481
0.0758794,0.00857143,294.425
0.0763819,0.00857143,294.372
0.0768844,0.00857143,294.322
0.0773869,0.00857143,294.273
0.0778894,0.00857143,294.226
0.078392,0.00857143,294.182
0.0788945,0.00857143,294.139
0.079397,0.00857143,294.098
0.0798995,0.00857143,294.059
0.080402,0.00857143,294.021
0.0809045,0.00857143,293.985
0.081407,0.00857143,293.951
0.0819095,0.00857143,293.918
0.0824121,0.00857143,293.887
0.0829146,0.00857143,293.857
0.0834171,0.00857143,293.828
0.0839196,0.00857143,293.801
0.0844221,0.00857143,293.775
0.0849246,0.00857143,293.75
0.0854271,0.00857143,293.726
0.0859296,0.00857143,293.703
0.0864322,0.00857143,293.682
0.0869347,0.00857143,293.661
0.0874372,0.00857143,293.642
0.0879397,0.00857143,293.623
0.0884422,0.00857143,293.606
0.0889447,0.00857143,293.589
0.0894472,0.00857143,293.574
0.0899497,0.00857143,293.559
0.0904523,0.00857143,293.545
0.0909548,0.00857143,293.532
0.0914573,0.00857143,293.519
0.0919598,0.00857143,293.508
0.0924623,0.00857143,293.497
0.0929648,0.00857143,293.487
0.0934673,0.00857143,293.478
0.0939698,0.00857143,293.469
0.0944724,0.00857143,293.461
0.0949749,0.00857143,293.454
0.0954774,0.00857143,293.448
0.0959799,0.00857143,293.442
0.0964824,0.00857143,293.437
0.0969849,0.00857143,293.432
0.0974874,0.00857143,293.428
0.0979899,0.00857143,293.425
0.0984925,0.00857143,293.423
0.098995,0.00857143,293.421
0.0994975,0.00857143,293.419
0.1,0.00857143,293.419
0,0.00877551,293.428
0.000502513,0.00877551,293.428
0.00100503,0.00877551,293.43
0.00150754,0.00877551,293.432
0.00201005,0.00877551,293.434
0.00251256,0.00877551,293.438
0.00301508,0.00877551,293.442
0.00351759,0.00877551,293.446
0.0040201,0.00877551,293.452
0.00452261,0.00877551,293.458
0.00502513,0.00877551,293.465
0.00552764,0.00877551,293.472
0.00603015,0.00877551,293.48
0.00653266,0.00877551,293.489
0.00703518,0.00877551,293.499
0.00753769,0.00877551,293.509
0.0080402,0.00877551,293.521
0.00854271,0.00877551,293.533
0.00904523,0.00877551,293.545
0.00954774,0.00877551,293.559
0.0100503,0.00877551,293.574
0.0105528,0.00877551,293.589
0.0110553,0.00877551,293.605
0.0115578,0.00877551,293.623
0.0120603,0.00877551,293.641
0.0125628,0.00877551,293.66
0.0130653,0.00877551,293.68
0.0135678,0.00877551,293.702
0.0140704,0.00877551,293.724
0.0145729,0.00877551,293.748
0.0150754,0.00877551,293.772
0.0155779,0.00877551,293.798
0.0160804,0.00877551,293.826
0.0165829,0.00877551,293.854
0.0170854,0.00877551,293.884
0.0175879,0.00877551,293.915
0.0180905,0.00877551,293.948
0.018593,0.00877551,293.982
0.0190955,0.00877551,294.018
0.019598,0.00877551,294.055
0.0201005,0.00877551,294.094
0.020603,0.00877551,294.135
0.0211055,0.00877551,294.177
0.021608,0.00877551,294.222
0.0221106,0.00877551,294.268
0.0226131,0.00877551,294.317
0.0231156,0.00877551,294.368
0.0236181,0.00877551,294.421
0.0241206,0.00877551,294.476
0.0246231,0.00877551,294.534
0.0251256,0.00877551,294.594
0.0256281,0.00877551,294.657
0.0261307,0.00877551,294.722
0.0266332,0.00877551,294.791
0.0271357,0.00877551,294.862
0.0276382,0.00877551,294.936
0.0281407,0.00877551,295.014
0.0286432,0.00877551,295.094
0.0291457,0.00877551,295.178
0.0296482,0.00877551,295.265
0.0301508,0.00877551,295.355
0.0306533,0.00877551,295.448
0.0311558,0.00877551,295.544
0.0316583,0.00877551,295.642
0.0321608,0.00877551,295.741
0.0326633,0.00877551,295.842
0.0331658,0.00877551,295.944
0.0336683,0.00877551,296.044
0.0341709,0.00877551,296.143
0.0346734,0.00877551,296.239
0.0351759,0.00877551,296.332
0.0356784,0.00877551,296.422
0.0361809,0.00877551,296.508
0.0366834,0.00877551,296.59
0.0371859,0.00877551,296.669
0.0376884,0.00877551,296.744
0.038191,0.00877551,296.815
0.0386935,0.00877551,296.882
0.039196,0.00877551,296.946
0.0396985,0.00877551,297.006
0.040201,0.00877551,297.062
0.0407035,0.00877551,297.115
0.041206,0.00877551,297.164
0.0417085,0.00877551,297.211
0.0422111,0.00877551,297.254
0.0427136,0.00877551,297.294
0.0432161,0.00877551,297.331
0.0437186,0.00877551,297.364
0.0442211,0.00877551,297.395
0.0447236,0.00877551,297.423
0.0452261,0.00877551,297.449
0.0457286,0.00877551,297.471
0.0462312,0.00877551,297.491
0.0467337,0.00877551,297.508
0.0472362,0.00877551,297.522
0.0477387,0.00877551,297.534
0.0482412,0.00877551,297.543
0.0487437,0.00877551,297.55
0.0492462,0.00877551,297.554
0.0497487,0.00877551,297.555
0.0502513,0.00877551,297.554
0.0507538,0.00877551,297.55
0.0512563,0.00877551,297.544
0.0517588,0.00877551,297.535
0.0522613,0.00877551,297.523
0.0527638,0.00877551,297.509
0.0532663,0.00877551,297.492
0.0537688,0.00877551,297.472
0.0542714,0.00877551,297.45
0.0547739,0.00877551,297.425
0.0552764,0.00877551,297.397
0.0557789,0.00877551,297.366
0.0562814,0.00877551,297.332
0.0567839,0.00877551,297.295
0.0572864,0.00877551,297.256
0.0577889,0.00877551,297.213
0.0582915,0.00877551,297.166
0.058794,0.00877551,297.117
0.0592965,0.00877551,297.064
0.059799,0.00877551,297.008
0.0603015,0.00877551,296.948
0.060804,0.00877551,296.885
0.0613065,0.00877551,296.817
0.061809,0.00877551,296.747
0.0623116,0.00877551,296.672
0.0628141,0.00877551,296.593
0.0633166,0.00877551,296.511
0.0638191,0.00877551,296.425
0.0643216,0.00877551,296.335
0.0648241,0.00877551,296.242
0.0653266,0.00877551,296.146
0.0658291,0.00877551,296.047
0.0663317,0.00877551,295.947
0.0668342,0.00877551,295.846
0.0673367,0.00877551,295.745
0.0678392,0.00877551,295.645
0.0683417,0.00877551,295.547
0.0688442,0.00877551,295.451
0.0693467,0.00877551,295.358
0.0698492,0.00877551,295.268
0.0703518,0.00877551,295.181
0.0708543,0.00877551,295.098
0.0713568,0.00877551,295.017
0.0718593,0.00877551,294.94
0.0723618,0.00877551,294.865
0.0728643,0.00877551,294.794
0.0733668,0.00877551,294.726
0.0738693,0.00877551,294.66
0.0743719,0.00877551,294.597
0.0748744,0.00877551,294.537
0.0753769,0.00877551,294.479
0.0758794,0.00877551,294.424
0.0763819,0.00877551,294.371
0.0768844,0.00877551,294.32
0.0773869,0.00877551,294.272
0.0778894,0.00877551,294.225
0.078392,0.00877551,294.18
0.0788945,0.00877551,294.138
0.079397,0.00877551,294.097
0.0798995,0.00877551,294.058
0.080402,0.00877551,294.02
0.0809045,0.00877551,293.984
0.081407,0.00877551,293.95
0.0819095,0.00877551,293.917
0.0824121,0.00877551,293.886
0.0829146,0.00877551,293.856
0.0834171,0.00877551,293.827
0.0839196,0.00877551,293.8
0.0844221,0.00877551,293.774
0.0849246,0.00877551,293.749
0.0854271,0.00877551,293.725
