y,z,T
0.0430303,0.00530612,295.872
0.0436364,0.00530612,295.758
0.0442424,0.00530612,295.651
0.0448485,0.00530612,295.55
0.0454545,0.00530612,295.454
0.0460606,0.00530612,295.363
0.0466667,0.00530612,295.278
0.0472727,0.00530612,295.197
0.0478788,0.00530612,295.121
0.0484848,0.00530612,295.05
0.0490909,0.00530612,294.983
0.049697,0.00530612,294.92
0.050303,0.00530612,294.862
0.0509091,0.00530612,294.807
0.0515152,0.00530612,294.757
0.0521212,0.00530612,294.71
0.0527273,0.00530612,294.667
0.0533333,0.00530612,294.627
0.0539394,0.00530612,294.592
0.0545455,0.00530612,294.56
0.0551515,0.00530612,294.531
0.0557576,0.00530612,294.506
0.0563636,0.00530612,294.484
0.0569697,0.00530612,294.466
0.0575758,0.00530612,294.451
0.0581818,0.00530612,294.439
0.0587879,0.00530612,294.43
0.0593939,0.00530612,294.425
0.06,0.00530612,294.423
0,0.0055102,294.486
0.000606061,0.0055102,294.488
0.00121212,0.0055102,294.494
0.00181818,0.0055102,294.503
0.00242424,0.0055102,294.515
0.0030303,0.0055102,294.531
0.00363636,0.0055102,294.55
0.00424242,0.0055102,294.573
0.00484848,0.0055102,294.599
0.00545455,0.0055102,294.629
0.00606061,0.0055102,294.663
0.00666667,0.0055102,294.701
0.00727273,0.0055102,294.742
0.00787879,0.0055102,294.787
0.00848485,0.0055102,294.836
0.00909091,0.0055102,294.889
0.00969697,0.0055102,294.946
0.010303,0.0055102,295.007
0.0109091,0.0055102,295.073
0.0115152,0.0055102,295.143
0.0121212,0.0055102,295.217
0.0127273,0.0055102,295.297
0.0133333,0.0055102,295.381
0.0139394,0.0055102,295.47
0.0145455,0.0055102,295.565
0.0151515,0.0055102,295.665
0.0157576,0.0055102,295.771
0.0163636,0.0055102,295.884
0.0169697,0.0055102,296.004
0.0175758,0.0055102,296.131
0.0181818,0.0055102,296.268
0.0187879,0.0055102,296.416
0.0193939,0.0055102,296.579
0.02,0.0055102,296.759
0.0206061,0.0055102,296.918
0.0212121,0.0055102,297.06
0.0218182,0.0055102,297.187
0.0224242,0.0055102,297.301
0.0230303,0.0055102,297.404
0.0236364,0.0055102,297.496
0.0242424,0.0055102,297.579
0.0248485,0.0055102,297.652
0.0254545,0.0055102,297.716
0.0260606,0.0055102,297.771
0.0266667,0.0055102,297.818
0.0272727,0.0055102,297.855
0.0278788,0.0055102,297.884
0.0284848,0.0055102,297.905
0.0290909,0.0055102,297.918
0.029697,0.0055102,297.921
0.030303,0.0055102,297.917
0.0309091,0.0055102,297.904
0.0315152,0.0055102,297.883
0.0321212,0.0055102,297.854
0.0327273,0.0055102,297.815
0.0333333,0.0055102,297.769
0.0339394,0.0055102,297.713
0.0345455,0.0055102,297.649
0.0351515,0.0055102,297.575
0.0357576,0.0055102,297.492
0.0363636,0.0055102,297.399
0.0369697,0.0055102,297.295
0.0375758,0.0055102,297.18
0.0381818,0.0055102,297.053
0.0387879,0.0055102,296.911
0.0393939,0.0055102,296.751
0.04,0.0055102,296.57
0.0406061,0.0055102,296.407
0.0412121,0.0055102,296.258
0.0418182,0.0055102,296.12
0.0424242,0.0055102,295.992
0.0430303,0.0055102,295.871
0.0436364,0.0055102,295.758
0.0442424,0.0055102,295.65
0.0448485,0.0055102,295.549
0.0454545,0.0055102,295.453
0.0460606,0.0055102,295.363
0.0466667,0.0055102,295.278
0.0472727,0.0055102,295.197
0.0478788,0.0055102,295.121
0.0484848,0.0055102,295.05
0.0490909,0.0055102,294.983
0.049697,0.0055102,294.92
0.050303,0.0055102,294.862
0.0509091,0.0055102,294.807
0.0515152,0.0055102,294.756
0.0521212,0.0055102,294.71
0.0527273,0.0055102,294.667
0.0533333,0.0055102,294.627
0.0539394,0.0055102,294.592
0.0545455,0.0055102,294.559
0.0551515,0.0055102,294.531
0.0557576,0.0055102,294.506
0.0563636,0.0055102,294.484
0.0569697,0.0055102,294.466
0.0575758,0.0055102,294.45
0.0581818,0.0055102,294.439
0.0587879,0.0055102,294.43
0.0593939,0.0055102,294.425
0.06,0.0055102,294.423
0,0.00571429,294.486
0.000606061,0.00571429,294.488
0.00121212,0.00571429,294.493
0.00181818,0.00571429,294.502
0.00242424,0.00571429,294.515
0.0030303,0.00571429,294.531
0.00363636,0.00571429,294.55
0.00424242,0.00571429,294.573
0.00484848,0.00571429,294.599
0.00545455,0.00571429,294.629
0.00606061,0.00571429,294.663
0.00666667,0.00571429,294.7
0.00727273,0.00571429,294.741
0.00787879,0.00571429,294.786
0.00848485,0.00571429,294.835
0.00909091,0.00571429,294.888
0.00969697,0.00571429,294.945
0.010303,0.00571429,295.007
0.0109091,0.00571429,295.072
0.0115152,0.00571429,295.142
0.0121212,0.00571429,295.217
0.0127273,0.00571429,295.296
0.0133333,0.00571429,295.38
0.0139394,0.00571429,295.469
0.0145455,0.00571429,295.564
0.0151515,0.00571429,295.664
0.0157576,0.00571429,295.77
0.0163636,0.00571429,295.883
0.0169697,0.00571429,296.002
0.0175758,0.00571429,296.129
0.0181818,0.00571429,296.265
0.0187879,0.00571429,296.412
0.0193939,0.00571429,296.573
0.02,0.00571429,296.751
0.0206061,0.00571429,296.909
0.0212121,0.00571429,297.049
0.0218182,0.00571429,297.175
0.0224242,0.00571429,297.289
0.0230303,0.00571429,297.392
0.0236364,0.00571429,297.484
0.0242424,0.00571429,297.566
0.0248485,0.00571429,297.639
0.0254545,0.00571429,297.703
0.0260606,0.00571429,297.758
0.0266667,0.00571429,297.804
0.0272727,0.00571429,297.842
0.0278788,0.00571429,297.871
0.0284848,0.00571429,297.892
0.0290909,0.00571429,297.904
0.029697,0.00571429,297.908
0.030303,0.00571429,297.904
0.0309091,0.00571429,297.891
0.0315152,0.00571429,297.87
0.0321212,0.00571429,297.84
0.0327273,0.00571429,297.802
0.0333333,0.00571429,297.755
0.0339394,0.00571429,297.7
0.0345455,0.00571429,297.636
0.0351515,0.00571429,297.562
0.0357576,0.00571429,297.479
0.0363636,0.00571429,297.386
0.0369697,0.00571429,297.283
0.0375758,0.00571429,297.169
0.0381818,0.00571429,297.042
0.0387879,0.00571429,296.901
0.0393939,0.00571429,296.743
0.04,0.00571429,296.564
0.0406061,0.00571429,296.403
0.0412121,0.00571429,296.255
0.0418182,0.00571429,296.118
0.0424242,0.00571429,295.99
0.0430303,0.00571429,295.87
0.0436364,0.00571429,295.757
0.0442424,0.00571429,295.65
0.0448485,0.00571429,295.548
0.0454545,0.00571429,295.453
0.0460606,0.00571429,295.362
0.0466667,0.00571429,295.277
0.0472727,0.00571429,295.197
0.0478788,0.00571429,295.121
0.0484848,0.00571429,295.049
0.0490909,0.00571429,294.983
0.049697,0.00571429,294.92
0.050303,0.00571429,294.861
0.0509091,0.00571429,294.807
0.0515152,0.00571429,294.756
0.0521212,0.00571429,294.709
0.0527273,0.00571429,294.666
0.0533333,0.00571429,294.627
0.0539394,0.00571429,294.591
0.0545455,0.00571429,294.559
0.0551515,0.00571429,294.531
0.0557576,0.00571429,294.505
0.0563636,0.00571429,294.484
0.0569697,0.00571429,294.465
0.0575758,0.00571429,294.45
0.0581818,0.00571429,294.439
0.0587879,0.00571429,294.43
0.0593939,0.00571429,294.425
0.06,0.00571429,294.423
0,0.00591837,294.486
0.000606061,0.00591837,294.488
0.00121212,0.00591837,294.493
0.00181818,0.00591837,294.502
0.00242424,0.00591837,294.515
0.0030303,0.00591837,294.53
0.00363636,0.00591837,294.55
0.00424242,0.00591837,294.573
0.00484848,0.00591837,294.599
0.00545455,0.00591837,294.629
0.00606061,0.00591837,294.663
0.00666667,0.00591837,294.7
0.00727273,0.00591837,294.741
0.00787879,0.00591837,294.786
0.00848485,0.00591837,294.835
0.00909091,0.00591837,294.888
0.00969697,0.00591837,294.945
0.010303,0.00591837,295.006
0.0109091,0.00591837,295.072
0.0115152,0.00591837,295.142
0.0121212,0.00591837,295.216
0.0127273,0.00591837,295.295
0.0133333,0.00591837,295.38
0.0139394,0.00591837,295.469
0.0145455,0.00591837,295.563
0.0151515,0.00591837,295.663
0.0157576,0.00591837,295.769
0.0163636,0.00591837,295.881
0.0169697,0.00591837,296
0.0175758,0.00591837,296.126
0.0181818,0.00591837,296.262
0.0187879,0.00591837,296.407
0.0193939,0.00591837,296.566
0.02,0.00591837,296.741
0.0206061,0.00591837,296.896
0.0212121,0.00591837,297.035
0.0218182,0.00591837,297.16
0.0224242,0.00591837,297.273
0.0230303,0.00591837,297.376
0.0236364,0.00591837,297.468
0.0242424,0.00591837,297.55
0.0248485,0.00591837,297.623
0.0254545,0.00591837,297.686
0.0260606,0.00591837,297.741
0.0266667,0.00591837,297.787
0.0272727,0.00591837,297.825
0.0278788,0.00591837,297.854
0.0284848,0.00591837,297.875
0.0290909,0.00591837,297.887
0.029697,0.00591837,297.891
0.030303,0.00591837,297.887
0.0309091,0.00591837,297.874
0.0315152,0.00591837,297.853
0.0321212,0.00591837,297.823
0.0327273,0.00591837,297.785
0.0333333,0.00591837,297.739
0.0339394,0.00591837,297.683
0.0345455,0.00591837,297.619
0.0351515,0.00591837,297.546
0.0357576,0.00591837,297.463
0.0363636,0.00591837,297.37
0.0369697,0.00591837,297.268
0.0375758,0.00591837,297.154
0.0381818,0.00591837,297.028
0.0387879,0.00591837,296.889
0.0393939,0.00591837,296.733
0.04,0.00591837,296.557
0.0406061,0.00591837,296.398
0.0412121,0.00591837,296.251
0.0418182,0.00591837,296.115
0.0424242,0.00591837,295.988
0.0430303,0.00591837,295.868
0.0436364,0.00591837,295.755
0.0442424,0.00591837,295.648
0.0448485,0.00591837,295.547
0.0454545,0.00591837,295.452
0.0460606,0.00591837,295.362
0.0466667,0.00591837,295.277
0.0472727,0.00591837,295.196
0.0478788,0.00591837,295.12
0.0484848,0.00591837,295.049
0.0490909,0.00591837,294.982
0.049697,0.00591837,294.919
0.050303,0.00591837,294.861
0.0509091,0.00591837,294.806
0.0515152,0.00591837,294.756
0.0521212,0.00591837,294.709
0.0527273,0.00591837,294.666
0.0533333,0.00591837,294.627
0.0539394,0.00591837,294.591
0.0545455,0.00591837,294.559
0.0551515,0.00591837,294.53
0.0557576,0.00591837,294.505
0.0563636,0.00591837,294.483
0.0569697,0.00591837,294.465
0.0575758,0.00591837,294.45
0.0581818,0.00591837,294.438
0.0587879,0.00591837,294.43
0.0593939,0.00591837,294.425
0.06,0.00591837,294.423
0,0.00612245,294.485
0.000606061,0.00612245,294.487
0.00121212,0.00612245,294.493
0.00181818,0.00612245,294.502
0.00242424,0.00612245,294.514
0.0030303,0.00612245,294.53
0.00363636,0.00612245,294.549
0.00424242,0.00612245,294.572
0.00484848,0.00612245,294.599
0.00545455,0.00612245,294.629
0.00606061,0.00612245,294.662
0.00666667,0.00612245,294.699
0.00727273,0.00612245,294.741
0.00787879,0.00612245,294.786
0.00848485,0.00612245,294.834
0.00909091,0.00612245,294.887
0.00969697,0.00612245,294.944
0.010303,0.00612245,295.006
0.0109091,0.00612245,295.071
0.0115152,0.00612245,295.141
0.0121212,0.00612245,295.215
0.0127273,0.00612245,295.295
0.0133333,0.00612245,295.379
0.0139394,0.00612245,295.468
0.0145455,0.00612245,295.562
0.0151515,0.00612245,295.662
0.0157576,0.00612245,295.767
0.0163636,0.00612245,295.879
0.0169697,0.00612245,295.997
0.0175758,0.00612245,296.123
0.0181818,0.00612245,296.257
0.0187879,0.00612245,296.401
0.0193939,0.00612245,296.557
0.02,0.00612245,296.729
0.0206061,0.00612245,296.881
0.0212121,0.00612245,297.018
0.0218182,0.00612245,297.142
0.0224242,0.00612245,297.255
0.0230303,0.00612245,297.356
0.0236364,0.00612245,297.448
0.0242424,0.00612245,297.53
0.0248485,0.00612245,297.602
0.0254545,0.00612245,297.666
0.0260606,0.00612245,297.721
0.0266667,0.00612245,297.767
0.0272727,0.00612245,297.805
0.0278788,0.00612245,297.834
0.0284848,0.00612245,297.854
0.0290909,0.00612245,297.867
0.029697,0.00612245,297.871
0.030303,0.00612245,297.866
0.0309091,0.00612245,297.854
0.0315152,0.00612245,297.832
0.0321212,0.00612245,297.803
0.0327273,0.00612245,297.765
0.0333333,0.00612245,297.718
0.0339394,0.00612245,297.663
0.0345455,0.00612245,297.599
0.0351515,0.00612245,297.526
0.0357576,0.00612245,297.443
0.0363636,0.00612245,297.351
0.0369697,0.00612245,297.249
0.0375758,0.00612245,297.136
0.0381818,0.00612245,297.011
0.0387879,0.00612245,296.873
0.0393939,0.00612245,296.72
0.04,0.00612245,296.548
0.0406061,0.00612245,296.392
0.0412121,0.00612245,296.247
0.0418182,0.00612245,296.112
0.0424242,0.00612245,295.986
0.0430303,0.00612245,295.866
0.0436364,0.00612245,295.754
0.0442424,0.00612245,295.647
0.0448485,0.00612245,295.546
0.0454545,0.00612245,295.451
0.0460606,0.00612245,295.361
0.0466667,0.00612245,295.276
0.0472727,0.00612245,295.195
0.0478788,0.00612245,295.12
0.0484848,0.00612245,295.048
0.0490909,0.00612245,294.982
0.049697,0.00612245,294.919
0.050303,0.00612245,294.86
0.0509091,0.00612245,294.806
0.0515152,0.00612245,294.755
0.0521212,0.00612245,294.709
0.0527273,0.00612245,294.666
0.0533333,0.00612245,294.626
0.0539394,0.00612245,294.591
0.0545455,0.00612245,294.559
0.0551515,0.00612245,294.53
0.0557576,0.00612245,294.505
0.0563636,0.00612245,294.483
0.0569697,0.00612245,294.465
0.0575758,0.00612245,294.45
0.0581818,0.00612245,294.438
0.0587879,0.00612245,294.429
0.0593939,0.00612245,294.424
0.06,0.00612245,294.422
0,0.00632653,294.485
0.000606061,0.00632653,294.487
0.00121212,0.00632653,294.492
0.00181818,0.00632653,294.501
0.00242424,0.00632653,294.514
0.0030303,0.00632653,294.53
0.00363636,0.00632653,294.549
0.00424242,0.00632653,294.572
0.00484848,0.00632653,294.598
0.00545455,0.00632653,294.628
0.00606061,0.00632653,294.662
0.00666667,0.00632653,294.699
0.00727273,0.00632653,294.74
0.00787879,0.00632653,294.785
0.00848485,0.00632653,294.834
0.00909091,0.00632653,294.887
0.00969697,0.00632653,294.944
0.010303,0.00632653,295.005
0.0109091,0.00632653,295.07
0.0115152,0.00632653,295.14
0.0121212,0.00632653,295.215
0.0127273,0.00632653,295.294
0.0133333,0.00632653,295.378
0.0139394,0.00632653,295.467
0.0145455,0.00632653,295.561
0.0151515,0.00632653,295.66
0.0157576,0.00632653,295.766
0.0163636,0.00632653,295.877
0.0169697,0.00632653,295.995
0.0175758,0.00632653,296.12
0.0181818,0.00632653,296.252
0.0187879,0.00632653,296.394
0.0193939,0.00632653,296.547
0.02,0.00632653,296.714
0.0206061,0.00632653,296.863
0.0212121,0.00632653,296.998
0.0218182,0.00632653,297.121
0.0224242,0.00632653,297.232
0.0230303,0.00632653,297.333
0.0236364,0.00632653,297.425
0.0242424,0.00632653,297.506
0.0248485,0.00632653,297.579
0.0254545,0.00632653,297.642
0.0260606,0.00632653,297.697
0.0266667,0.00632653,297.743
0.0272727,0.00632653,297.78
0.0278788,0.00632653,297.81
0.0284848,0.00632653,297.83
0.0290909,0.00632653,297.842
0.029697,0.00632653,297.846
0.030303,0.00632653,297.842
0.0309091,0.00632653,297.829
0.0315152,0.00632653,297.808
0.0321212,0.00632653,297.779
0.0327273,0.00632653,297.741
0.0333333,0.00632653,297.694
0.0339394,0.00632653,297.639
0.0345455,0.00632653,297.575
0.0351515,0.00632653,297.502
0.0357576,0.00632653,297.42
0.0363636,0.00632653,297.328
0.0369697,0.00632653,297.227
0.0375758,0.00632653,297.114
0.0381818,0.00632653,296.991
0.0387879,0.00632653,296.855
0.0393939,0.00632653,296.705
0.04,0.00632653,296.538
0.0406061,0.00632653,296.385
0.0412121,0.00632653,296.242
0.0418182,0.00632653,296.109
0.0424242,0.00632653,295.983
0.0430303,0.00632653,295.864
0.0436364,0.00632653,295.752
0.0442424,0.00632653,295.646
0.0448485,0.00632653,295.545
0.0454545,0.00632653,295.45
0.0460606,0.00632653,295.36
0.0466667,0.00632653,295.275
0.0472727,0.00632653,295.195
0.0478788,0.00632653,295.119
0.0484848,0.00632653,295.048
0.0490909,0.00632653,294.981
0.049697,0.00632653,294.918
0.050303,0.00632653,294.86
0.0509091,0.00632653,294.805
0.0515152,0.00632653,294.755
0.0521212,0.00632653,294.708
0.0527273,0.00632653,294.665
0.0533333,0.00632653,294.626
0.0539394,0.00632653,294.59
0.0545455,0.00632653,294.558
0.0551515,0.00632653,294.529
0.0557576,0.00632653,294.504
0.0563636,0.00632653,294.483
0.0569697,0.00632653,294.464
0.0575758,0.00632653,294.449
0.0581818,0.00632653,294.437
0.0587879,0.00632653,294.429
0.0593939,0.00632653,294.424
0.06,0.00632653,294.422
0,0.00653061,294.484
0.000606061,0.00653061,294.486
0.00121212,0.00653061,294.492
0.00181818,0.00653061,294.501
0.00242424,0.00653061,294.513
0.0030303,0.00653061,294.529
0.00363636,0.00653061,294.548
0.00424242,0.00653061,294.571
0.00484848,0.00653061,294.597
0.00545455,0.00653061,294.627
0.00606061,0.00653061,294.661
0.00666667,0.00653061,294.698
0.00727273,0.00653061,294.739
0.00787879,0.00653061,294.784
0.00848485,0.00653061,294.833
0.00909091,0.00653061,294.886
0.00969697,0.00653061,294.943
0.010303,0.00653061,295.004
0.0109091,0.00653061,295.069
0.0115152,0.00653061,295.139
0.0121212,0.00653061,295.214
0.0127273,0.00653061,295.293
0.0133333,0.00653061,295.376
0.0139394,0.00653061,295.465
0.0145455,0.00653061,295.559
0.0151515,0.00653061,295.659
0.0157576,0.00653061,295.763
0.0163636,0.00653061,295.874
0.0169697,0.00653061,295.992
0.0175758,0.00653061,296.116
0.0181818,0.00653061,296.247
0.0187879,0.00653061,296.387
0.0193939,0.00653061,296.535
0.02,0.00653061,296.696
0.0206061,0.00653061,296.842
0.0212121,0.00653061,296.975
0.0218182,0.00653061,297.096
0.0224242,0.00653061,297.207
0.0230303,0.00653061,297.307
0.0236364,0.00653061,297.398
0.0242424,0.00653061,297.479
0.0248485,0.00653061,297.551
0.0254545,0.00653061,297.615
0.0260606,0.00653061,297.669
0.0266667,0.00653061,297.715
0.0272727,0.00653061,297.753
0.0278788,0.00653061,297.782
0.0284848,0.00653061,297.802
0.0290909,0.00653061,297.815
0.029697,0.00653061,297.819
0.030303,0.00653061,297.814
0.0309091,0.00653061,297.802
0.0315152,0.00653061,297.78
0.0321212,0.00653061,297.751
0.0327273,0.00653061,297.713
0.0333333,0.00653061,297.667
0.0339394,0.00653061,297.612
0.0345455,0.00653061,297.548
0.0351515,0.00653061,297.475
0.0357576,0.00653061,297.393
0.0363636,0.00653061,297.302
0.0369697,0.00653061,297.201
0.0375758,0.00653061,297.09
0.0381818,0.00653061,296.968
0.0387879,0.00653061,296.834
0.0393939,0.00653061,296.688
0.04,0.00653061,296.527
0.0406061,0.00653061,296.377
0.0412121,0.00653061,296.237
0.0418182,0.00653061,296.104
0.0424242,0.00653061,295.98
0.0430303,0.00653061,295.862
0.0436364,0.00653061,295.75
0.0442424,0.00653061,295.644
0.0448485,0.00653061,295.544
0.0454545,0.00653061,295.449
0.0460606,0.00653061,295.359
0.0466667,0.00653061,295.274
0.0472727,0.00653061,295.194
0.0478788,0.00653061,295.118
0.0484848,0.00653061,295.047
0.0490909,0.00653061,294.98
0.049697,0.00653061,294.917
0.050303,0.00653061,294.859
0.0509091,0.00653061,294.805
0.0515152,0.00653061,294.754
0.0521212,0.00653061,294.707
0.0527273,0.00653061,294.664
0.0533333,0.00653061,294.625
0.0539394,0.00653061,294.59
0.0545455,0.00653061,294.557
0.0551515,0.00653061,294.529
0.0557576,0.00653061,294.504
0.0563636,0.00653061,294.482
0.0569697,0.00653061,294.464
0.0575758,0.00653061,294.449
0.0581818,0.00653061,294.437
0.0587879,0.00653061,294.429
0.0593939,0.00653061,294.423
0.06,0.00653061,294.421
0,0.00673469,294.484
0.000606061,0.00673469,294.486
0.00121212,0.00673469,294.491
0.00181818,0.00673469,294.5
0.00242424,0.00673469,294.512
0.0030303,0.00673469,294.528
0.00363636,0.00673469,294.548
0.00424242,0.00673469,294.57
0.00484848,0.00673469,294.597
0.00545455,0.00673469,294.627
0.00606061,0.00673469,294.66
0.00666667,0.00673469,294.698
0.00727273,0.00673469,294.739
0.00787879,0.00673469,294.784
0.00848485,0.00673469,294.832
0.00909091,0.00673469,294.885
0.00969697,0.00673469,294.942
0.010303,0.00673469,295.003
0.0109091,0.00673469,295.068
0.0115152,0.00673469,295.138
0.0121212,0.00673469,295.212
0.0127273,0.00673469,295.291
0.0133333,0.00673469,295.375
0.0139394,0.00673469,295.464
0.0145455,0.00673469,295.558
0.0151515,0.00673469,295.657
0.0157576,0.00673469,295.761
0.0163636,0.00673469,295.872
0.0169697,0.00673469,295.988
0.0175758,0.00673469,296.111
0.0181818,0.00673469,296.241
0.0187879,0.00673469,296.378
0.0193939,0.00673469,296.523
0.02,0.00673469,296.675
0.0206061,0.00673469,296.817
0.0212121,0.00673469,296.948
0.0218182,0.00673469,297.068
0.0224242,0.00673469,297.177
0.0230303,0.00673469,297.277
0.0236364,0.00673469,297.367
0.0242424,0.00673469,297.448
0.0248485,0.00673469,297.52
0.0254545,0.00673469,297.584
0.0260606,0.00673469,297.638
0.0266667,0.00673469,297.684
0.0272727,0.00673469,297.721
0.0278788,0.00673469,297.75
0.0284848,0.00673469,297.771
0.0290909,0.00673469,297.783
0.029697,0.00673469,297.787
0.030303,0.00673469,297.783
0.0309091,0.00673469,297.77
0.0315152,0.00673469,297.749
0.0321212,0.00673469,297.72
0.0327273,0.00673469,297.682
0.0333333,0.00673469,297.635
0.0339394,0.00673469,297.58
0.0345455,0.00673469,297.517
0.0351515,0.00673469,297.444
0.0357576,0.00673469,297.363
0.0363636,0.00673469,297.272
0.0369697,0.00673469,297.172
0.0375758,0.00673469,297.061
0.0381818,0.00673469,296.941
0.0387879,0.00673469,296.81
0.0393939,0.00673469,296.667
0.04,0.00673469,296.515
0.0406061,0.00673469,296.369
0.0412121,0.00673469,296.231
0.0418182,0.00673469,296.1
0.0424242,0.00673469,295.976
0.0430303,0.00673469,295.859
0.0436364,0.00673469,295.748
0.0442424,0.00673469,295.642
0.0448485,0.00673469,295.542
0.0454545,0.00673469,295.447
0.0460606,0.00673469,295.357
0.0466667,0.00673469,295.273
0.0472727,0.00673469,295.192
0.0478788,0.00673469,295.117
0.0484848,0.00673469,295.046
0.0490909,0.00673469,294.979
0.049697,0.00673469,294.917
0.050303,0.00673469,294.858
0.0509091,0.00673469,294.804
0.0515152,0.00673469,294.753
0.0521212,0.00673469,294.707
0.0527273,0.00673469,294.664
0.0533333,0.00673469,294.624
0.0539394,0.00673469,294.589
0.0545455,0.00673469,294.557
0.0551515,0.00673469,294.528
0.0557576,0.00673469,294.503
0.0563636,0.00673469,294.481
0.0569697,0.00673469,294.463
0.0575758,0.00673469,294.448
0.0581818,0.00673469,294.436
0.0587879,0.00673469,294.428
0.0593939,0.00673469,294.423
0.06,0.00673469,294.421
0,0.00693878,294.483
0.000606061,0.00693878,294.485
0.00121212,0.00693878,294.49
0.00181818,0.00693878,294.499
0.00242424,0.00693878,294.512
0.0030303,0.00693878,294.528
0.00363636,0.00693878,294.547
0.00424242,0.00693878,294.57
0.00484848,0.00693878,294.596
0.00545455,0.00693878,294.626
0.00606061,0.00693878,294.659
0.00666667,0.00693878,294.697
0.00727273,0.00693878,294.738
0.00787879,0.00693878,294.783
0.00848485,0.00693878,294.831
0.00909091,0.00693878,294.884
0.00969697,0.00693878,294.941
0.010303,0.00693878,295.002
0.0109091,0.00693878,295.067
0.0115152,0.00693878,295.137
0.0121212,0.00693878,295.211
0.0127273,0.00693878,295.29
0.0133333,0.00693878,295.374
0.0139394,0.00693878,295.462
0.0145455,0.00693878,295.556
0.0151515,0.00693878,295.655
0.0157576,0.00693878,295.759
0.0163636,0.00693878,295.869
0.0169697,0.00693878,295.984
0.0175758,0.00693878,296.106
0.0181818,0.00693878,296.235
0.0187879,0.00693878,296.37
0.0193939,0.00693878,296.511
0.02,0.00693878,296.657
0.0206061,0.00693878,296.794
0.0212121,0.00693878,296.923
0.0218182,0.00693878,297.041
0.0224242,0.00693878,297.15
0.0230303,0.00693878,297.249
0.0236364,0.00693878,297.339
0.0242424,0.00693878,297.419
0.0248485,0.00693878,297.491
0.0254545,0.00693878,297.554
0.0260606,0.00693878,297.608
0.0266667,0.00693878,297.654
0.0272727,0.00693878,297.692
0.0278788,0.00693878,297.72
0.0284848,0.00693878,297.741
0.0290909,0.00693878,297.753
0.029697,0.00693878,297.757
0.030303,0.00693878,297.753
0.0309091,0.00693878,297.74
0.0315152,0.00693878,297.719
0.0321212,0.00693878,297.69
0.0327273,0.00693878,297.652
0.0333333,0.00693878,297.606
0.0339394,0.00693878,297.551
0.0345455,0.00693878,297.487
0.0351515,0.00693878,297.415
0.0357576,0.00693878,297.334
0.0363636,0.00693878,297.244
0.0369697,0.00693878,297.144
0.0375758,0.00693878,297.035
0.0381818,0.00693878,296.916
0.0387879,0.00693878,296.787
0.0393939,0.00693878,296.648
0.04,0.00693878,296.502
0.0406061,0.00693878,296.36
0.0412121,0.00693878,296.224
0.0418182,0.00693878,296.095
0.0424242,0.00693878,295.973
0.0430303,0.00693878,295.856
0.0436364,0.00693878,295.745
0.0442424,0.00693878,295.64
0.0448485,0.00693878,295.54
0.0454545,0.00693878,295.446
0.0460606,0.00693878,295.356
0.0466667,0.00693878,295.271
0.0472727,0.00693878,295.191
0.0478788,0.00693878,295.116
0.0484848,0.00693878,295.045
0.0490909,0.00693878,294.978
0.049697,0.00693878,294.916
0.050303,0.00693878,294.857
0.0509091,0.00693878,294.803
0.0515152,0.00693878,294.752
0.0521212,0.00693878,294.706
0.0527273,0.00693878,294.663
0.0533333,0.00693878,294.624
0.0539394,0.00693878,294.588
0.0545455,0.00693878,294.556
0.0551515,0.00693878,294.528
0.0557576,0.00693878,294.502
0.0563636,0.00693878,294.481
0.0569697,0.00693878,294.462
0.0575758,0.00693878,294.447
0.0581818,0.00693878,294.436
0.0587879,0.00693878,294.427
0.0593939,0.00693878,294.422
0.06,0.00693878,294.42
0,0.00714286,294.482
0.000606061,0.00714286,294.484
0.00121212,0.00714286,294.49
0.00181818,0.00714286,294.499
0.00242424,0.00714286,294.511
0.0030303,0.00714286,294.527
0.00363636,0.00714286,294.546
0.00424242,0.00714286,294.569
0.00484848,0.00714286,294.595
0.00545455,0.00714286,294.625
0.00606061,0.00714286,294.659
0.00666667,0.00714286,294.696
0.00727273,0.00714286,294.737
0.00787879,0.00714286,294.782
0.00848485,0.00714286,294.83
0.00909091,0.00714286,294.883
0.00969697,0.00714286,294.94
0.010303,0.00714286,295.001
0.0109091,0.00714286,295.066
0.0115152,0.00714286,295.136
0.0121212,0.00714286,295.21
0.0127273,0.00714286,295.289
0.0133333,0.00714286,295.372
0.0139394,0.00714286,295.46
0.0145455,0.00714286,295.554
0.0151515,0.00714286,295.652
0.0157576,0.00714286,295.756
0.0163636,0.00714286,295.865
0.0169697,0.00714286,295.981
0.0175758,0.00714286,296.101
0.0181818,0.00714286,296.228
0.0187879,0.00714286,296.361
0.0193939,0.00714286,296.499
0.02,0.00714286,296.639
0.0206061,0.00714286,296.773
0.0212121,0.00714286,296.899
0.0218182,0.00714286,297.016
0.0224242,0.00714286,297.124
0.0230303,0.00714286,297.222
0.0236364,0.00714286,297.312
0.0242424,0.00714286,297.392
0.0248485,0.00714286,297.463
0.0254545,0.00714286,297.526
0.0260606,0.00714286,297.58
0.0266667,0.00714286,297.626
0.0272727,0.00714286,297.663
0.0278788,0.00714286,297.692
0.0284848,0.00714286,297.713
0.0290909,0.00714286,297.725
0.029697,0.00714286,297.729
0.030303,0.00714286,297.724
0.0309091,0.00714286,297.712
0.0315152,0.00714286,297.691
0.0321212,0.00714286,297.662
